id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1794500695,2015-03-04T00:00:00Z,750000,2,1.5,1110,3600,1,0,0,5,7,1110,0,1904,0,98119,47.6382,-122.359,1670,5400
3863800030,2015-03-31T00:00:00Z,463800,3,1.5,980,7770,1,0,0,4,7,980,0,1968,0,98033,47.6923,-122.201,1470,7350
2138800060,2015-03-04T00:00:00Z,490000,3,1.75,1770,7508,1,0,0,3,7,1270,500,1962,0,98133,47.7354,-122.343,1690,8880
7015200800,2015-03-09T00:00:00Z,750000,3,2,1760,5488,1.5,0,0,3,7,1540,220,1927,0,98119,47.6479,-122.367,1760,5943
2616700520,2015-03-18T00:00:00Z,285000,3,2.5,1590,9736,2,0,0,3,7,1590,0,1985,0,98001,47.33,-122.278,1580,7500
4415600030,2015-03-16T00:00:00Z,433000,3,2.75,2000,7200,1,0,0,3,7,1000,1000,1954,2014,98166,47.4531,-122.352,1440,7200
5364200695,2015-03-17T00:00:00Z,1084500,4,2.75,2640,5000,2,0,0,3,9,1840,800,1943,2004,98105,47.6619,-122.275,2010,5000
7979900806,2015-03-11T00:00:00Z,294950,2,1,1060,7868,1,0,0,3,7,1060,0,1952,0,98155,47.7414,-122.295,1530,10728
3750603471,2015-03-27T00:00:00Z,239950,3,2.5,1560,4800,2,0,0,4,7,1560,0,1974,0,98001,47.2653,-122.285,1510,12240
1732800310,2015-03-02T00:00:00Z,2000000,4,3.75,2870,4500,2,0,3,3,10,2510,360,2012,0,98119,47.6291,-122.363,2870,6354
3375300370,2015-03-06T00:00:00Z,262500,5,2.25,1950,8086,1,0,0,3,7,1130,820,1980,0,98003,47.3179,-122.331,1670,8550
6806100340,2015-03-04T00:00:00Z,290000,3,2.5,2020,4861,2,0,0,3,7,2020,0,2005,0,98058,47.4659,-122.144,2170,4600
3294700320,2015-03-31T00:00:00Z,325000,2,1,1070,8750,1,0,0,3,7,1070,0,1951,0,98055,47.4734,-122.198,1300,9670
7625704340,2015-03-03T00:00:00Z,425000,2,1.75,1550,7800,1,0,0,3,7,1050,500,1940,0,98136,47.5436,-122.39,1370,5000
3566800125,2015-03-30T00:00:00Z,425000,2,1,1250,5880,1,0,0,3,6,900,350,1948,0,98117,47.6908,-122.391,1520,5020
6669200200,2015-03-19T00:00:00Z,1500000,5,3.25,2590,11500,1,0,2,4,9,2590,0,1968,0,98040,47.545,-122.229,2780,11989
7852170570,2015-03-09T00:00:00Z,535950,3,2.5,2370,5344,2,0,0,3,9,2370,0,2003,0,98065,47.54,-121.863,2990,5418
4206901505,2015-03-26T00:00:00Z,465000,2,1,1120,4000,1,0,0,3,7,1120,0,1926,0,98105,47.6567,-122.327,1620,4000
7893200486,2015-03-02T00:00:00Z,310000,3,1,1520,6500,1,0,0,3,7,990,530,1958,0,98198,47.4164,-122.332,1500,7500
8146200070,2015-03-10T00:00:00Z,1700000,5,2.75,3810,9360,2,0,0,3,10,3810,0,2014,0,98004,47.6039,-122.194,2110,9870
1623069046,2015-03-12T00:00:00Z,1700000,4,3.5,4070,336283,2,0,0,3,11,4070,0,2006,0,98027,47.478,-122.038,3020,44613
6841700070,2015-03-17T00:00:00Z,510000,2,1,1270,4500,1.5,0,0,4,7,1270,0,1919,0,98122,47.6059,-122.295,2140,4550
0179000240,2015-03-25T00:00:00Z,290500,4,2.5,1680,3000,2,0,0,3,7,1680,0,2003,0,98178,47.494,-122.279,1420,5500
0191100140,2015-03-16T00:00:00Z,1060000,4,2.5,2250,10160,2,0,0,5,8,2250,0,1967,0,98040,47.5645,-122.219,2660,10125
2310110070,2015-03-17T00:00:00Z,379900,3,2.5,2190,5071,2,0,0,3,8,2190,0,2004,0,98038,47.3506,-122.04,2300,5654
2540850070,2015-03-20T00:00:00Z,520000,4,2.75,2020,7357,1,0,0,3,7,1350,670,1986,0,98034,47.7145,-122.225,1690,7804
4083302625,2015-03-24T00:00:00Z,738000,3,1,1280,3900,1,0,0,4,7,1280,0,1921,0,98103,47.6545,-122.336,2020,4560
8899000310,2015-03-17T00:00:00Z,288000,3,1.5,1300,7313,1,0,0,4,7,1300,0,1968,0,98055,47.4568,-122.21,1770,8075
3073500111,2015-03-18T00:00:00Z,415250,3,1.5,1400,7550,1,0,0,4,7,1400,0,1953,0,98133,47.7566,-122.337,1730,7562
7889000160,2015-03-17T00:00:00Z,222000,3,1,990,7520,1,0,0,4,7,990,0,1958,0,98002,47.285,-122.207,990,7440
1315300070,2015-03-19T00:00:00Z,925500,3,2.75,1970,5200,1.5,0,3,3,8,1970,0,1915,2002,98136,47.5374,-122.388,2140,5200
0646910560,2015-03-06T00:00:00Z,260000,3,2.5,1770,2677,2,0,0,3,7,1770,0,2005,0,98055,47.4339,-122.194,1550,1798
2475900565,2015-03-09T00:00:00Z,392500,3,1,1390,10500,1.5,0,0,3,6,1390,0,1940,0,98024,47.567,-121.893,1350,9800
1657300270,2015-03-12T00:00:00Z,433495,4,2.25,3010,10925,2,0,0,4,9,3010,0,1988,0,98092,47.3326,-122.201,2690,10925
7390400069,2015-03-27T00:00:00Z,450000,2,2.75,2810,11205,1,0,0,3,7,1510,1300,1968,0,98178,47.4869,-122.243,2520,13000
1077100070,2015-03-16T00:00:00Z,449900,3,1.75,1760,8266,1,0,0,5,7,1760,0,1954,0,98133,47.7708,-122.339,1400,8519
7972602435,2015-03-18T00:00:00Z,287000,2,1,950,6350,1,0,0,3,7,950,0,1951,0,98106,47.528,-122.352,1080,7620
0825069078,2015-03-24T00:00:00Z,850000,5,2.25,3100,97661,2,0,0,3,9,3100,0,1986,0,98053,47.6624,-122.062,2370,53993
7853230200,2015-03-09T00:00:00Z,470000,3,2.5,2480,5082,2,0,0,3,7,2480,0,2004,0,98065,47.5297,-121.846,2480,5874
1023059190,2015-03-24T00:00:00Z,210000,3,1.5,1160,10125,1,0,0,4,7,1160,0,1959,0,98059,47.4919,-122.151,1440,10018
1724500030,2015-03-12T00:00:00Z,415000,4,2.5,2400,7292,1,0,0,3,8,1530,870,1980,0,98133,47.7749,-122.339,1710,7909
1999600320,2015-03-04T00:00:00Z,729000,3,2.5,2480,7428,2,0,0,3,9,2480,0,1990,0,98006,47.5489,-122.185,2600,8322
3359500960,2015-03-21T00:00:00Z,480000,3,2,1300,3000,2,0,0,3,7,1300,0,1986,0,98115,47.6728,-122.325,1670,4500
1081200070,2015-03-23T00:00:00Z,405000,3,2.5,2460,12600,1,0,0,4,8,1810,650,1970,0,98059,47.473,-122.118,1820,11180
5430300106,2015-03-11T00:00:00Z,460000,2,1,1030,5934,1,0,0,4,7,1030,0,1928,0,98115,47.6828,-122.287,1420,5588
6716700240,2015-03-06T00:00:00Z,725000,4,1,1600,4500,1.5,0,0,4,7,1600,0,1926,0,98115,47.6804,-122.316,1720,4500
8682262190,2015-03-19T00:00:00Z,480000,2,2,1350,4220,1,0,0,3,8,1350,0,2004,0,98053,47.718,-122.034,1350,4409
9828201920,2015-03-04T00:00:00Z,360000,3,1,1280,3870,1,0,0,3,7,640,640,1945,0,98122,47.6163,-122.294,1280,4800
6699930260,2015-03-20T00:00:00Z,400000,4,2.5,3130,5240,2,0,0,3,8,3130,0,2004,0,98038,47.3446,-122.042,2470,5240
4312700340,2015-03-18T00:00:00Z,178000,4,1.5,1200,11163,1.5,0,0,4,6,1200,0,1970,0,98092,47.3024,-122.106,1200,11163
1222069129,2015-03-27T00:00:00Z,1125000,4,3.25,3890,422096,1.5,0,0,3,9,3150,740,2001,0,98038,47.4125,-121.982,2180,229996
4363700200,2015-03-25T00:00:00Z,190000,4,1,1190,7920,1,0,0,3,6,890,300,1951,0,98126,47.5305,-122.371,1140,7920
3876310860,2015-03-30T00:00:00Z,350000,4,1.75,2310,9002,1,0,0,3,7,1780,530,1970,0,98034,47.731,-122.166,2090,8814
2597530070,2015-03-18T00:00:00Z,850000,3,2.5,2940,10809,2,0,0,3,10,2940,0,1992,0,98006,47.5418,-122.136,3090,10348
2625059301,2015-03-24T00:00:00Z,760000,4,3.25,2590,3889,3,0,0,3,9,2590,0,2013,0,98007,47.6259,-122.142,2590,4062
6730700260,2015-03-13T00:00:00Z,235000,2,1,860,10500,1,0,0,3,6,860,0,1943,0,98024,47.5662,-121.886,950,10500
1423069129,2015-03-20T00:00:00Z,449000,4,1.75,2350,54450,1,0,0,4,7,1250,1100,1971,0,98027,47.4816,-122.005,2180,50529
7399200240,2015-03-17T00:00:00Z,325000,4,2,1870,7700,1,0,0,3,8,1870,0,1966,0,98055,47.4619,-122.196,2270,8580
8562740370,2015-03-25T00:00:00Z,751000,4,2.5,2790,6538,2,0,0,3,9,2790,0,2003,0,98027,47.5349,-122.066,2990,6538
7202340860,2015-03-18T00:00:00Z,561000,3,2.5,2120,5277,2,0,0,3,7,2120,0,2005,0,98053,47.6811,-122.034,2370,5257
4337000070,2015-03-09T00:00:00Z,200000,3,1,930,7590,1,0,0,3,6,820,110,1943,0,98166,47.4802,-122.335,1220,7590
8856920550,2015-03-19T00:00:00Z,378000,3,2.5,2130,8404,2,0,0,3,8,2130,0,1991,0,98058,47.4623,-122.13,2130,8404
5705500075,2015-03-26T00:00:00Z,388000,2,1.75,800,4800,1,0,0,4,6,800,0,1922,0,98136,47.5559,-122.396,1090,5000
2770604080,2015-03-24T00:00:00Z,629950,3,2.5,1680,1620,2,0,0,3,9,1120,560,2014,0,98119,47.6425,-122.374,1610,1618
5467200055,2015-03-07T00:00:00Z,392500,4,2.75,2400,19923,1,0,0,5,7,1320,1080,1953,0,98042,47.3616,-122.144,2470,10736
3388000640,2015-03-18T00:00:00Z,220000,3,1.5,1280,7742,1,0,0,4,7,1280,0,1962,0,98031,47.3947,-122.197,1450,8316
0624110810,2015-03-25T00:00:00Z,1070000,3,3.25,3730,13264,2,0,0,3,9,3730,0,1989,0,98077,47.7246,-122.059,3730,14933
7212660520,2015-03-26T00:00:00Z,280000,4,2,1600,6861,1,0,0,3,7,1600,0,1994,0,98003,47.2701,-122.313,1870,7455
1139600270,2015-03-24T00:00:00Z,310000,3,2.75,2090,9620,1,0,0,3,8,1340,750,1987,0,98023,47.2741,-122.337,2150,9660
8964800695,2015-03-27T00:00:00Z,1450000,3,1.75,2230,13529,1,0,0,3,9,2230,0,1949,0,98004,47.6204,-122.217,2230,11900
2621750350,2015-03-26T00:00:00Z,358500,3,2.5,2000,8057,1,0,0,3,8,1360,640,1998,0,98042,47.3724,-122.107,2530,8964
0808300200,2015-03-19T00:00:00Z,468000,4,2.5,3040,20682,2,0,0,3,7,3040,0,2000,0,98019,47.7245,-121.959,2670,9742
2473440070,2015-03-20T00:00:00Z,270000,3,2.25,1500,7410,1,0,0,4,7,1500,0,1973,0,98058,47.4597,-122.162,1750,7990
0952001710,2015-03-03T00:00:00Z,575000,4,1.75,1630,5750,1,0,0,3,7,1160,470,1947,0,98116,47.5674,-122.384,1640,5750
0625100004,2015-03-17T00:00:00Z,450000,3,2,1540,67756,1,0,0,3,7,1540,0,1900,1973,98077,47.721,-122.078,2060,67756
0241900160,2015-03-10T00:00:00Z,370000,5,2.5,2740,5460,2,0,0,3,8,2740,0,2005,0,98031,47.4042,-122.204,2900,5971
5101402435,2015-03-04T00:00:00Z,539000,3,2.25,1540,5338,1,0,0,5,7,770,770,1954,0,98115,47.6942,-122.304,1680,6525
2223059053,2015-03-11T00:00:00Z,230000,2,1,800,17965,1,0,0,4,5,800,0,1942,0,98058,47.4693,-122.161,1500,8925
3905040060,2015-03-13T00:00:00Z,477500,3,2,1860,5146,2,0,0,3,8,1860,0,1991,0,98029,47.5706,-121.999,1950,5146
5104532030,2015-03-06T00:00:00Z,515000,4,3.5,3400,5222,2,0,0,3,9,3400,0,2005,0,98038,47.3559,-122,3190,5326
0985000955,2015-03-12T00:00:00Z,290000,4,2,1560,8800,2,0,0,5,6,1560,0,1942,1967,98168,47.4927,-122.312,1480,10000
4221270350,2015-03-23T00:00:00Z,650000,3,2.5,2320,5284,2,0,0,3,8,2320,0,2004,0,98075,47.591,-122.017,2320,4383
9808630260,2015-03-18T00:00:00Z,1017000,3,2.5,2605,2216,2,0,2,4,9,2090,515,1979,0,98033,47.6529,-122.202,2605,1979
9324320030,2015-03-17T00:00:00Z,281000,3,1.75,1690,9826,1,0,0,4,7,1690,0,1988,0,98023,47.314,-122.365,1980,9826
3629860060,2015-03-12T00:00:00Z,827500,5,4.25,3920,5823,2,0,0,3,9,3000,920,2000,0,98029,47.5492,-122.008,3000,5297
2782100260,2015-03-03T00:00:00Z,647000,4,2.5,2390,5800,2,0,0,3,9,2390,0,2000,0,98075,47.5965,-122.038,2590,6507
1796700160,2015-03-24T00:00:00Z,279900,4,2.5,1770,4338,2,0,0,3,7,1770,0,2001,0,98042,47.3672,-122.099,1770,6606
7852020340,2015-03-25T00:00:00Z,497000,3,2.5,2630,4611,2,0,0,3,8,2630,0,2001,0,98065,47.5322,-121.868,2220,5250
1953400570,2015-03-24T00:00:00Z,339000,3,2,1979,8470,1,0,2,4,7,1329,650,1956,0,98198,47.3912,-122.301,1650,8591
2883200139,2015-03-06T00:00:00Z,1325000,4,3.5,2170,3672,2,0,0,3,9,2170,0,1905,1989,98115,47.6828,-122.329,1950,3450
4322200105,2015-03-31T00:00:00Z,229050,1,1,420,3298,1,0,0,4,4,420,0,1949,0,98136,47.5375,-122.391,1460,4975
3885806840,2015-03-16T00:00:00Z,1065000,3,2.75,2290,5002,2,0,0,4,9,1950,340,1995,0,98033,47.6811,-122.207,2290,5100
1523069128,2015-03-31T00:00:00Z,625000,5,2.75,2910,85377,1,0,0,4,8,1510,1400,1966,0,98027,47.48,-122.03,2160,66120
9407600070,2015-03-19T00:00:00Z,290000,3,2,1310,6265,1,0,0,3,7,1310,0,1988,0,98038,47.3893,-122.051,1100,6360
1722800860,2015-03-09T00:00:00Z,400000,3,2.75,2220,5000,2,0,0,3,7,2220,0,1993,0,98108,47.5515,-122.324,960,5000
1923300135,2015-03-10T00:00:00Z,365000,3,1.75,1820,5555,1,0,0,4,7,1030,790,1939,0,98103,47.6867,-122.352,1420,4000
9567800140,2015-03-25T00:00:00Z,310000,3,1,1240,7194,1,0,0,3,6,1090,150,1936,0,98011,47.7636,-122.202,2090,8514
8682280260,2015-03-26T00:00:00Z,412250,2,2,1300,2983,1,0,0,3,8,1300,0,2006,0,98053,47.703,-122.015,1510,3876
9485950340,2015-03-19T00:00:00Z,408000,3,2.25,2800,35362,2,0,0,3,9,2800,0,1985,0,98042,47.3507,-122.089,2800,37058
9421500160,2015-03-03T00:00:00Z,495000,4,1.5,1810,7998,1,0,0,3,8,1210,600,1960,0,98125,47.726,-122.297,1830,7763
4139910030,2015-03-02T00:00:00Z,1300000,5,2.5,4170,33310,2,0,0,4,11,4170,0,1991,0,98006,47.5455,-122.126,4670,37960
6117500160,2015-03-17T00:00:00Z,425000,3,1.5,1570,12412,1,0,3,3,8,1570,0,1954,0,98166,47.438,-122.349,2130,12412
5634500891,2015-03-12T00:00:00Z,319900,2,1,1380,9251,1,0,0,3,7,1380,0,1940,0,98028,47.7486,-122.249,1870,12158
3834000004,2015-03-02T00:00:00Z,350000,2,1.5,1150,7552,1,0,1,3,7,1150,0,1944,0,98125,47.7298,-122.286,1910,8145
1796200140,2015-03-09T00:00:00Z,270000,3,1.75,2840,9800,1,0,0,4,7,1420,1420,1977,0,98042,47.3516,-122.119,1650,9590
4083304355,2015-03-18T00:00:00Z,675000,4,1.75,1530,3615,1.5,0,0,4,7,1530,0,1913,0,98103,47.6529,-122.334,1650,4200
1326059185,2015-03-20T00:00:00Z,752875,4,2.5,2800,72309,2,0,0,3,9,2800,0,1992,0,98072,47.7432,-122.112,2280,36420
2426039247,2015-03-25T00:00:00Z,299950,2,1.5,1390,1756,3,0,0,3,7,1390,0,2005,0,98133,47.7274,-122.357,1340,1756
0705710640,2015-03-02T00:00:00Z,319950,3,2.5,1700,7000,2,0,0,3,7,1700,0,1996,0,98038,47.3798,-122.025,1950,7000
3298700012,2015-03-20T00:00:00Z,295000,2,1,720,4125,1,0,0,4,6,720,0,1943,0,98106,47.5245,-122.354,1000,6100
7967700570,2015-03-02T00:00:00Z,245000,3,2.25,1350,6775,1,0,0,3,7,930,420,1981,0,98032,47.3593,-122.289,1460,7210
3582900310,2015-03-04T00:00:00Z,700000,3,1.75,1990,13000,2,0,3,3,9,1990,0,1980,0,98028,47.7439,-122.262,2880,11340
1121000058,2015-03-31T00:00:00Z,485000,3,1.75,1790,6775,1,0,2,3,8,1790,0,1951,0,98126,47.5412,-122.377,1310,6028
3574900030,2015-03-27T00:00:00Z,585000,4,2.5,2200,9099,2,0,0,3,8,2200,0,1994,0,98034,47.733,-122.225,2270,8900
3629940160,2015-03-11T00:00:00Z,2200000,5,4.5,5840,17168,2,0,0,3,12,4570,1270,2006,0,98029,47.5457,-121.991,4850,15017
8127700132,2015-03-26T00:00:00Z,1236300,5,3.5,3180,4628,2,0,0,3,10,2420,760,2001,0,98199,47.6423,-122.394,2060,4640
1774000030,2015-03-30T00:00:00Z,395000,6,2.25,2950,11200,1,0,0,4,7,1700,1250,1970,0,98072,47.7476,-122.087,1790,11200
2354300550,2015-03-02T00:00:00Z,460000,3,1.75,1210,7500,1,0,0,3,7,1210,0,1951,0,98027,47.5294,-122.033,1250,6000
8651411420,2015-03-05T00:00:00Z,218000,3,1.5,1140,4875,1,0,0,5,6,1140,0,1970,0,98042,47.3684,-122.08,980,5070
5710500060,2015-03-19T00:00:00Z,688888,3,3.25,2580,9825,1.5,0,1,4,9,1760,820,1978,0,98027,47.5314,-122.054,2140,10270
1498301672,2015-03-30T00:00:00Z,467000,5,2,2080,4000,1,0,0,4,6,1040,1040,1909,0,98144,47.5858,-122.308,1940,6000
9250900111,2015-03-12T00:00:00Z,500000,3,2.5,2270,5654,2,0,0,3,8,2270,0,1999,0,98133,47.7733,-122.351,1770,7840
2781270400,2015-03-16T00:00:00Z,215000,2,2,1180,2521,2,0,0,3,6,1180,0,2005,0,98038,47.3487,-122.021,1310,3003
4438000075,2015-03-18T00:00:00Z,280500,3,1.5,1670,6988,1,0,0,3,7,1370,300,1953,0,98148,47.4283,-122.323,1090,7753
1924059319,2015-03-20T00:00:00Z,1288000,5,4,4050,11358,2,0,0,4,10,2780,1270,1980,0,98040,47.56,-122.225,3120,13555
3329530030,2015-03-04T00:00:00Z,271920,3,2,1410,10248,1,0,0,3,7,1410,0,1985,0,98001,47.3315,-122.265,2090,9414
3579000370,2015-03-20T00:00:00Z,448500,3,2.25,1830,7943,2,0,0,3,8,1830,0,1985,0,98028,47.7466,-122.249,2100,8070
2594200350,2015-03-04T00:00:00Z,445000,2,1,910,7200,1,0,1,4,7,830,80,1936,0,98136,47.5145,-122.39,1700,7200
2724049185,2015-03-25T00:00:00Z,175000,3,1.75,1430,4920,1,0,0,2,6,1430,0,1957,0,98118,47.5388,-122.275,1550,5646
1965200075,2015-03-16T00:00:00Z,845000,3,1.75,1600,2538,2,0,0,3,7,1600,0,1929,0,98102,47.6447,-122.327,1660,1750
9530101535,2015-03-27T00:00:00Z,680000,3,1.75,1870,4320,1,0,0,4,7,970,900,1920,0,98103,47.6663,-122.357,1810,3900
7230400400,2015-03-26T00:00:00Z,415500,3,2,1220,17652,1,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1,1990,17652
8563050350,2015-03-06T00:00:00Z,655000,4,2.25,2420,7725,1,0,0,4,8,1890,530,1972,0,98052,47.6287,-122.093,1740,7944
7950302255,2015-03-24T00:00:00Z,404500,2,2,1320,3060,1.5,0,0,4,6,1320,0,1910,0,98118,47.5643,-122.284,1410,3264
2064800830,2015-03-20T00:00:00Z,450000,3,2.25,1740,9488,1,0,0,4,8,1180,560,1977,0,98056,47.5339,-122.174,1880,8615
2193310320,2015-03-06T00:00:00Z,595000,4,2.5,2330,7064,1,0,0,4,8,1780,550,1984,0,98052,47.6955,-122.097,1740,8075
4178900070,2015-03-25T00:00:00Z,725000,4,2.5,3270,6055,2,0,0,3,9,3270,0,2007,0,98056,47.5374,-122.192,2740,7367
1796360370,2015-03-25T00:00:00Z,257000,3,1.75,1540,8223,1,0,0,4,7,1070,470,1987,0,98042,47.3666,-122.089,1240,8113
2423069084,2015-03-03T00:00:00Z,590000,4,2.75,2400,104108,2,0,0,3,8,2400,0,1988,0,98027,47.4686,-121.989,2270,54450
8024201525,2015-03-17T00:00:00Z,427000,3,1.75,1300,5111,1,0,0,4,7,1300,0,1959,0,98115,47.7005,-122.314,1370,5111
3124049171,2015-03-24T00:00:00Z,222000,3,1,1220,7695,1,0,0,3,7,1220,0,1954,0,98106,47.5191,-122.339,1210,7412
8142000060,2015-03-13T00:00:00Z,299000,5,2.5,1940,9389,1,0,0,4,7,1290,650,1960,0,98155,47.7438,-122.328,1810,9390
5700001895,2015-03-02T00:00:00Z,895000,4,1.5,3390,6200,2,0,0,4,8,2530,860,1916,0,98144,47.58,-122.29,3080,6000
7147600070,2015-03-23T00:00:00Z,219950,3,1,1060,10042,1,0,0,4,7,1060,0,1957,0,98188,47.4434,-122.283,1130,10925
7466900320,2015-03-04T00:00:00Z,242000,3,1.75,1300,9856,1,0,0,4,7,1300,0,1962,0,98003,47.3448,-122.298,1400,9600
1370804461,2015-03-10T00:00:00Z,565000,3,1.75,1130,5111,1,0,0,4,7,930,200,1942,0,98199,47.6379,-122.4,1360,4424
9164100105,2015-03-10T00:00:00Z,570000,3,1,1700,4750,1.5,0,0,4,6,1200,500,1909,0,98117,47.6819,-122.389,1550,4750
0824059324,2015-03-25T00:00:00Z,1450000,4,3.5,3720,8301,2,0,0,3,10,2880,840,2008,0,98004,47.5885,-122.199,2080,9676
7625702505,2015-03-06T00:00:00Z,605000,4,2.75,1670,6000,1,0,0,5,7,840,830,1917,0,98136,47.5496,-122.385,1100,6000
7853240310,2015-03-18T00:00:00Z,655000,4,2.5,3500,11306,2,0,2,3,9,3500,0,2005,0,98065,47.5428,-121.861,3180,8028
1623300055,2015-03-23T00:00:00Z,823000,5,1.75,2640,7722,1.5,0,0,4,7,1650,990,1915,0,98117,47.6802,-122.361,1750,4000
7016200030,2015-03-20T00:00:00Z,480000,4,2.5,2080,7966,1,0,0,3,7,1200,880,1970,0,98011,47.7393,-122.181,1920,7500
3738000070,2015-03-09T00:00:00Z,1712750,5,2.5,2660,6572,1,0,0,5,9,1960,700,1959,0,98039,47.6176,-122.223,3960,14595
7519001275,2015-03-01T00:00:00Z,624000,3,1.75,1510,5200,1,0,0,4,7,860,650,1922,0,98117,47.6864,-122.365,1650,4160
2025700260,2015-03-25T00:00:00Z,259500,3,2.25,1490,7589,2,0,0,3,7,1490,0,1993,0,98038,47.3474,-122.037,1510,6603
4036400030,2015-03-05T00:00:00Z,675000,4,2.5,1770,9858,1,0,2,3,8,1770,0,1971,0,98155,47.7382,-122.287,2470,9858
6084200060,2015-03-13T00:00:00Z,400000,3,2.5,2120,3757,2,0,0,3,7,2120,0,2006,0,98059,47.4787,-122.128,2230,4103
8078550320,2015-03-26T00:00:00Z,290000,3,2,1260,7346,1,0,0,3,7,1260,0,1987,0,98031,47.4034,-122.176,1460,7363
6300000368,2015-03-27T00:00:00Z,248500,2,1.5,880,1498,2,0,0,3,7,880,0,1999,0,98133,47.7063,-122.342,880,5060
7686203385,2015-03-26T00:00:00Z,204000,3,1,980,8000,1,0,0,4,6,980,0,1954,0,98198,47.42,-122.317,1240,8000
9206950200,2015-03-10T00:00:00Z,352000,2,2.5,1320,1957,1,0,0,3,8,660,660,2004,0,98106,47.5364,-122.365,1420,2198
7895500550,2015-03-19T00:00:00Z,190848,4,1.5,1370,7904,1,0,0,3,7,900,470,1970,0,98001,47.3344,-122.28,1370,7900
9414610240,2015-03-10T00:00:00Z,485000,3,1.75,2030,10089,1,0,0,4,8,1330,700,1976,0,98027,47.5217,-122.05,2030,9827
0182000350,2015-03-25T00:00:00Z,287500,5,2,2020,67953,1.5,0,0,4,7,1620,400,1936,0,98178,47.4891,-122.263,1270,13198
1088810040,2015-03-20T00:00:00Z,627250,4,2.5,2830,10677,2,0,0,3,9,2830,0,1993,0,98011,47.742,-122.208,2970,9619
3830210230,2015-03-19T00:00:00Z,225205,3,1,1200,7220,1,0,0,3,6,1200,0,1977,0,98030,47.3746,-122.183,1200,7200
2799800180,2015-03-23T00:00:00Z,333000,4,2.5,2690,5505,2,0,0,3,8,2690,0,2004,0,98042,47.3666,-122.119,2690,5505
9136103026,2015-03-05T00:00:00Z,539000,3,1.75,1380,3225,1,0,0,4,7,940,440,1915,0,98103,47.6652,-122.338,1250,3750
0644200065,2015-03-06T00:00:00Z,1030000,4,2.5,2620,11200,1,0,0,4,8,1770,850,1962,0,98004,47.5876,-122.193,2360,11200
1139000035,2015-03-05T00:00:00Z,759950,4,3.5,2100,7560,2,0,0,5,8,2100,0,2005,0,98133,47.7076,-122.356,1250,7560
3025079003,2015-03-25T00:00:00Z,495500,3,2.5,2010,57934,1,0,0,3,7,2010,0,1978,0,98014,47.6262,-121.96,2040,55527
0293620180,2015-03-31T00:00:00Z,900000,4,2.5,3510,6745,2,0,0,3,10,3510,0,1998,0,98075,47.6016,-122.074,3320,8370
0945000410,2015-03-13T00:00:00Z,265000,2,1,910,4600,1,0,0,3,5,910,0,1917,0,98117,47.6916,-122.362,1020,4600
0924069106,2015-03-13T00:00:00Z,890000,4,2,1480,11171,1.5,0,0,4,6,1480,0,1947,0,98075,47.5849,-122.051,2790,20680
1954420230,2015-03-10T00:00:00Z,562500,3,2.5,2030,7549,1,0,0,3,8,2030,0,1988,0,98074,47.6187,-122.044,2040,7130
1624079021,2015-03-13T00:00:00Z,355000,3,1,1890,36300,1,0,0,3,7,1890,0,1962,0,98024,47.5719,-121.914,1746,54014
7186800120,2015-03-11T00:00:00Z,350000,4,3,1780,4228,1,0,0,3,7,1780,0,1953,0,98118,47.5488,-122.287,1730,5304
0925069123,2015-03-18T00:00:00Z,590000,3,1,1610,58370,1,0,0,3,7,1610,0,1978,0,98053,47.6718,-122.044,2510,58127
8092501400,2015-03-18T00:00:00Z,209950,3,1.5,2290,9600,1,0,0,4,7,2290,0,1967,0,98042,47.3643,-122.111,1310,9600
0013001215,2015-03-05T00:00:00Z,130000,3,1,1100,5100,1,0,0,4,7,1100,0,1913,0,98108,47.5231,-122.332,1450,5100
4037200530,2015-03-17T00:00:00Z,544950,3,1.75,1830,7371,1,0,0,3,7,1830,0,1957,0,98008,47.6059,-122.121,1600,7700
7518505040,2015-03-30T00:00:00Z,415000,1,1,700,2550,1,0,0,3,6,700,0,1954,0,98117,47.6783,-122.383,1330,4110
6979900330,2015-03-25T00:00:00Z,650000,4,2.5,2630,28298,2,0,0,3,8,2630,0,1996,0,98053,47.6314,-121.968,2840,26071
7812800155,2015-03-18T00:00:00Z,170000,3,1,790,6750,1,0,0,2,6,790,0,1944,0,98178,47.4984,-122.24,960,6298
7228500610,2015-03-30T00:00:00Z,510000,2,1,1070,5280,1,0,0,3,6,1070,0,1900,0,98122,47.6168,-122.303,1380,2370
2023069054,2015-03-18T00:00:00Z,361550,3,1.75,1160,257875,1,0,0,2,7,1160,0,1980,0,98059,47.4655,-122.072,1420,15450
6414100482,2015-03-31T00:00:00Z,500000,2,1,1630,12059,1,0,0,3,7,1270,360,1947,0,98125,47.7228,-122.314,1660,8800
7788400065,2015-03-15T00:00:00Z,317000,3,1,1270,8925,1,0,0,5,7,1270,0,1955,0,98056,47.5124,-122.165,1270,8996
2771101251,2015-03-26T00:00:00Z,395000,1,1,790,3000,1,0,0,3,6,790,0,1953,0,98199,47.6544,-122.386,1110,4100
